try_number,demand_scenario,preemption_strategy,hold_duration,priority_enabled,priority_distance,vehicle_id,start_time,end_time,travel_time
1,normal,none,0,False,0.0,983,1772.0,1808.0,36.0
1,normal,none,0,False,0.0,951,1713.0,1810.0,97.0
1,normal,none,0,False,0.0,888,1600.0,1811.0,211.0
1,normal,none,0,False,0.0,928,1672.0,1812.0,140.0
1,normal,none,0,False,0.0,965,1738.0,1813.0,75.0
1,normal,none,0,False,0.0,904,1629.0,1815.0,186.0
1,normal,none,0,False,0.0,889,1602.0,1816.0,214.0
1,normal,none,0,False,0.0,979,1764.0,1819.0,55.0
1,normal,none,0,False,0.0,981,1768.0,1819.0,51.0
1,normal,none,0,False,0.0,984,1773.0,1819.0,46.0
1,normal,none,0,False,0.0,898,1620.0,1822.0,202.0
1,normal,none,0,False,0.0,881,1587.0,1826.0,239.0
1,normal,none,0,False,0.0,975,1756.0,1829.0,73.0
1,normal,none,0,False,0.0,916,1650.0,1830.0,180.0
1,normal,none,0,False,0.0,938,1690.0,1831.0,141.0
1,normal,none,0,False,0.0,977,1760.0,1832.0,72.0
1,normal,none,0,False,0.0,994,1791.0,1841.0,50.0
1,normal,none,0,False,0.0,907,1664.0,1842.0,178.0
1,normal,none,0,False,0.0,911,1641.0,1845.0,204.0
1,normal,none,0,False,0.0,937,1688.0,1846.0,158.0
1,normal,none,0,False,0.0,976,1758.0,1846.0,88.0
1,normal,none,0,False,0.0,915,1650.0,1862.0,212.0
1,normal,none,0,False,0.0,920,1657.0,1864.0,207.0
1,normal,none,0,False,0.0,945,1702.0,1871.0,169.0
1,normal,none,0,False,0.0,942,1697.0,1873.0,176.0
1,normal,none,0,False,0.0,936,1686.0,1875.0,189.0
1,normal,none,0,False,0.0,924,1665.0,1876.0,211.0
1,normal,none,0,False,0.0,956,1730.0,1877.0,147.0
1,normal,none,0,False,0.0,991,1788.0,1881.0,93.0
1,normal,none,0,False,0.0,953,1720.0,1883.0,163.0
1,normal,none,0,False,0.0,941,1695.0,1886.0,191.0
1,normal,none,0,False,0.0,963,1735.0,1889.0,154.0
1,normal,none,0,False,0.0,970,1747.0,1892.0,145.0
1,normal,none,0,False,0.0,986,1776.0,1892.0,116.0
1,normal,none,0,False,0.0,999,1800.0,1893.0,93.0
1,normal,none,0,False,0.0,985,1774.0,1897.0,123.0
1,normal,none,0,False,0.0,927,1670.0,1905.0,235.0
1,normal,none,0,False,0.0,939,1692.0,1907.0,215.0
1,normal,none,0,False,0.0,964,1737.0,1908.0,171.0
1,normal,none,0,False,0.0,987,1867.0,1911.0,44.0
1,normal,none,0,False,0.0,943,1699.0,1912.0,213.0
1,normal,none,0,False,0.0,993,1789.0,1913.0,124.0
1,normal,none,0,False,0.0,954,1730.0,1915.0,185.0
1,normal,none,0,False,0.0,930,1675.0,1917.0,242.0
1,normal,none,0,False,0.0,935,1684.0,1922.0,238.0
1,normal,none,0,False,0.0,950,1713.0,1922.0,209.0
1,normal,none,0,False,0.0,933,1681.0,1923.0,242.0
1,normal,none,0,False,0.0,992,1790.0,1923.0,133.0
1,normal,none,0,False,0.0,957,1724.0,1925.0,201.0
1,normal,none,0,False,0.0,949,1710.0,1927.0,217.0
1,normal,none,0,False,0.0,952,1715.0,1927.0,212.0
1,normal,none,0,False,0.0,969,1746.0,1927.0,181.0
1,normal,none,0,False,0.0,980,1765.0,1928.0,163.0
1,normal,none,0,False,0.0,968,1744.0,1930.0,186.0
1,normal,none,0,False,0.0,997,1796.0,1931.0,135.0
1,normal,none,0,False,0.0,934,1683.0,1934.0,251.0
1,normal,none,0,False,0.0,948,1713.0,1934.0,221.0
1,normal,none,0,False,0.0,978,1762.0,1937.0,175.0
1,normal,none,0,False,0.0,929,1674.0,1941.0,267.0
1,normal,none,0,False,0.0,891,1605.0,1947.0,342.0
1,normal,none,0,False,0.0,990,1783.0,1948.0,165.0
1,normal,none,0,False,0.0,906,1632.0,1965.0,333.0
1,normal,none,0,False,0.0,931,1677.0,1968.0,291.0
1,normal,none,0,False,0.0,988,1780.0,1980.0,200.0
1,normal,none,0,False,0.0,955,1720.0,1983.0,263.0
1,normal,none,0,False,0.0,959,1728.0,1985.0,257.0
1,normal,none,0,False,0.0,971,1783.0,1987.0,204.0
1,normal,none,0,False,0.0,962,1735.0,1988.0,253.0
1,normal,none,0,False,0.0,982,1770.0,1992.0,222.0
1,normal,none,0,False,0.0,998,1798.0,1996.0,198.0
1,normal,none,0,False,0.0,940,1693.0,2004.0,311.0
1,normal,none,0,False,0.0,974,1755.0,2012.0,257.0
1,normal,none,0,False,0.0,995,1794.0,2027.0,233.0
1,normal,none,0,False,0.0,989,1782.0,2033.0,251.0
1,normal,none,0,False,0.0,967,1742.0,2068.0,326.0
1,normal,none,0,False,0.0,996,1794.0,2087.0,293.0
1,normal,smart_phase,10,True,50.0,0,1.0,16.0,15.0
1,normal,smart_phase,10,True,50.0,13,25.0,46.0,21.0
1,normal,smart_phase,10,True,50.0,8,16.0,57.0,41.0
1,normal,smart_phase,10,True,50.0,4,9.0,58.0,49.0
1,normal,smart_phase,10,True,50.0,19,36.0,72.0,36.0
1,normal,smart_phase,10,True,50.0,31,57.0,89.0,32.0
1,normal,smart_phase,10,True,50.0,36,66.0,90.0,24.0
1,normal,smart_phase,10,True,50.0,40,73.0,90.0,17.0
1,normal,smart_phase,10,True,50.0,30,55.0,93.0,38.0
1,normal,smart_phase,10,True,50.0,53,97.0,105.0,8.0
1,normal,smart_phase,10,True,50.0,3,7.0,106.0,99.0
1,normal,smart_phase,10,True,50.0,26,48.0,108.0,60.0
1,normal,smart_phase,10,True,50.0,10,19.0,113.0,94.0
1,normal,smart_phase,10,True,50.0,34,63.0,123.0,60.0
1,normal,smart_phase,10,True,50.0,49,90.0,123.0,33.0
1,normal,smart_phase,10,True,50.0,59,108.0,123.0,15.0
1,normal,smart_phase,10,True,50.0,62,116.0,125.0,9.0
1,normal,smart_phase,10,True,50.0,1,3.0,126.0,123.0
1,normal,smart_phase,10,True,50.0,21,39.0,126.0,87.0
1,normal,smart_phase,10,True,50.0,44,81.0,127.0,46.0
1,normal,smart_phase,10,True,50.0,18,34.0,129.0,95.0
1,normal,smart_phase,10,True,50.0,72,131.0,134.0,3.0
1,normal,smart_phase,10,True,50.0,56,102.0,137.0,35.0
1,normal,smart_phase,10,True,50.0,22,41.0,138.0,97.0
1,normal,smart_phase,10,True,50.0,48,88.0,140.0,52.0
1,normal,smart_phase,10,True,50.0,32,60.0,142.0,82.0
1,normal,smart_phase,10,True,50.0,63,115.0,145.0,30.0
1,normal,smart_phase,10,True,50.0,51,93.0,147.0,54.0
1,normal,smart_phase,10,True,50.0,27,52.0,149.0,97.0
1,normal,smart_phase,10,True,50.0,46,84.0,153.0,69.0
1,normal,smart_phase,10,True,50.0,15,28.0,154.0,126.0
1,normal,smart_phase,10,True,50.0,38,70.0,156.0,86.0
1,normal,smart_phase,10,True,50.0,58,106.0,156.0,50.0
1,normal,smart_phase,10,True,50.0,17,32.0,157.0,125.0
1,normal,smart_phase,10,True,50.0,45,82.0,164.0,82.0
1,normal,smart_phase,10,True,50.0,57,104.0,164.0,60.0
1,normal,smart_phase,10,True,50.0,42,77.0,166.0,89.0
1,normal,smart_phase,10,True,50.0,24,45.0,167.0,122.0
1,normal,smart_phase,10,True,50.0,85,154.0,167.0,13.0
1,normal,smart_phase,10,True,50.0,7,14.0,171.0,157.0
1,normal,smart_phase,10,True,50.0,60,113.0,178.0,65.0
1,normal,smart_phase,10,True,50.0,33,61.0,180.0,119.0
1,normal,smart_phase,10,True,50.0,81,147.0,190.0,43.0
1,normal,smart_phase,10,True,50.0,23,43.0,192.0,149.0
1,normal,smart_phase,10,True,50.0,88,182.0,197.0,15.0
1,normal,smart_phase,10,True,50.0,73,133.0,199.0,66.0
1,normal,smart_phase,10,True,50.0,37,68.0,201.0,133.0
1,normal,smart_phase,10,True,50.0,55,100.0,201.0,101.0
1,normal,smart_phase,10,True,50.0,12,24.0,203.0,179.0
1,normal,smart_phase,10,True,50.0,80,145.0,206.0,61.0
1,normal,smart_phase,10,True,50.0,61,111.0,209.0,98.0
1,normal,smart_phase,10,True,50.0,6,12.0,214.0,202.0
1,normal,smart_phase,10,True,50.0,99,180.0,214.0,34.0
1,normal,smart_phase,10,True,50.0,102,186.0,214.0,28.0
1,normal,smart_phase,10,True,50.0,9,18.0,215.0,197.0
1,normal,smart_phase,10,True,50.0,69,126.0,215.0,89.0
1,normal,smart_phase,10,True,50.0,103,187.0,215.0,28.0
1,normal,smart_phase,10,True,50.0,35,64.0,217.0,153.0
1,normal,smart_phase,10,True,50.0,52,95.0,217.0,122.0
1,normal,smart_phase,10,True,50.0,2,5.0,222.0,217.0
1,normal,smart_phase,10,True,50.0,71,129.0,226.0,97.0
1,normal,smart_phase,10,True,50.0,109,198.0,227.0,29.0
1,normal,smart_phase,10,True,50.0,75,136.0,228.0,92.0
1,normal,smart_phase,10,True,50.0,39,72.0,230.0,158.0
1,normal,smart_phase,10,True,50.0,29,54.0,233.0,179.0
1,normal,smart_phase,10,True,50.0,83,152.0,235.0,83.0
1,normal,smart_phase,10,True,50.0,5,10.0,236.0,226.0
1,normal,smart_phase,10,True,50.0,47,86.0,248.0,162.0
1,normal,smart_phase,10,True,50.0,90,163.0,250.0,87.0
1,normal,smart_phase,10,True,50.0,20,37.0,251.0,214.0
1,normal,smart_phase,10,True,50.0,43,79.0,255.0,176.0
1,normal,smart_phase,10,True,50.0,50,91.0,255.0,164.0
1,normal,smart_phase,10,True,50.0,105,190.0,255.0,65.0
1,normal,smart_phase,10,True,50.0,84,153.0,256.0,103.0
1,normal,smart_phase,10,True,50.0,79,144.0,259.0,115.0
1,normal,smart_phase,10,True,50.0,16,30.0,260.0,230.0
1,normal,smart_phase,10,True,50.0,104,189.0,264.0,75.0
1,normal,smart_phase,10,True,50.0,146,264.0,265.0,1.0
1,normal,smart_phase,10,True,50.0,64,117.0,266.0,149.0
1,normal,smart_phase,10,True,50.0,110,199.0,270.0,71.0
1,normal,smart_phase,10,True,50.0,68,124.0,273.0,149.0
1,normal,smart_phase,10,True,50.0,66,120.0,279.0,159.0
1,normal,smart_phase,10,True,50.0,101,183.0,282.0,99.0
1,normal,smart_phase,10,True,50.0,94,171.0,284.0,113.0
1,normal,smart_phase,10,True,50.0,117,212.0,285.0,73.0
1,normal,smart_phase,10,True,50.0,123,223.0,285.0,62.0
1,normal,smart_phase,10,True,50.0,54,99.0,288.0,189.0
1,normal,smart_phase,10,True,50.0,65,118.0,291.0,173.0
1,normal,smart_phase,10,True,50.0,140,253.0,292.0,39.0
1,normal,smart_phase,10,True,50.0,144,261.0,294.0,33.0
1,normal,smart_phase,10,True,50.0,107,194.0,295.0,101.0
1,normal,smart_phase,10,True,50.0,141,255.0,296.0,41.0
1,normal,smart_phase,10,True,50.0,91,165.0,300.0,135.0
1,normal,smart_phase,10,True,50.0,116,246.0,300.0,54.0
1,normal,smart_phase,10,True,50.0,158,286.0,302.0,16.0
1,normal,smart_phase,10,True,50.0,67,122.0,303.0,181.0
1,normal,smart_phase,10,True,50.0,92,167.0,308.0,141.0
1,normal,smart_phase,10,True,50.0,143,259.0,308.0,49.0
1,normal,smart_phase,10,True,50.0,142,257.0,309.0,52.0
1,normal,smart_phase,10,True,50.0,156,282.0,309.0,27.0
1,normal,smart_phase,10,True,50.0,120,217.0,311.0,94.0
1,normal,smart_phase,10,True,50.0,97,176.0,312.0,136.0
1,normal,smart_phase,10,True,50.0,28,52.0,314.0,262.0
1,normal,smart_phase,10,True,50.0,41,75.0,316.0,241.0
1,normal,smart_phase,10,True,50.0,11,21.0,319.0,298.0
1,normal,smart_phase,10,True,50.0,78,142.0,322.0,180.0
1,normal,smart_phase,10,True,50.0,82,149.0,323.0,174.0
1,normal,smart_phase,10,True,50.0,161,291.0,323.0,32.0
1,normal,smart_phase,10,True,50.0,14,27.0,326.0,299.0
1,normal,smart_phase,10,True,50.0,133,244.0,326.0,82.0
1,normal,smart_phase,10,True,50.0,127,230.0,327.0,97.0
1,normal,smart_phase,10,True,50.0,76,138.0,329.0,191.0
1,normal,smart_phase,10,True,50.0,112,205.0,330.0,125.0
1,normal,smart_phase,10,True,50.0,89,162.0,332.0,170.0
1,normal,smart_phase,10,True,50.0,115,208.0,333.0,125.0
1,normal,smart_phase,10,True,50.0,147,266.0,334.0,68.0
1,normal,smart_phase,10,True,50.0,106,192.0,339.0,147.0
1,normal,smart_phase,10,True,50.0,153,314.0,343.0,29.0
1,normal,smart_phase,10,True,50.0,125,226.0,344.0,118.0
1,normal,smart_phase,10,True,50.0,93,169.0,346.0,177.0
1,normal,smart_phase,10,True,50.0,96,174.0,349.0,175.0
1,normal,smart_phase,10,True,50.0,70,127.0,350.0,223.0
1,normal,smart_phase,10,True,50.0,167,302.0,351.0,49.0
